Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,105.92500305175781,109.5999984741211,105.33333587646484,108.45833587646484,60.2059440612793,4287246
2010-01-05,109.40833282470703,109.40833282470703,106.53333282470703,106.82499694824219,59.299251556396484,4828872
2010-01-06,107.0,108.06666564941406,104.68333435058594,105.21666717529297,58.406463623046875,5829396
2010-01-07,105.16666412353516,106.2249984741211,102.3499984741211,103.17500305175781,57.27312088012695,5536752
2010-01-08,103.16666412353516,105.99166870117188,103.16666412353516,104.92500305175781,58.24455642700195,3432888
2010-01-11,105.5,107.0,104.0999984741211,104.6500015258789,58.0919075012207,2999610
2010-01-12,104.75,106.48332977294922,103.5999984741211,104.59166717529297,58.05952453613281,4301226
2010-01-13,105.33333587646484,107.07499694824219,103.58333587646484,104.96666717529297,58.267696380615234,4819704
2010-01-14,106.0,106.31666564941406,103.8499984741211,104.30000305175781,57.89761734008789,5551356
2010-01-15,104.53333282470703,105.41666412353516,102.5,102.89166259765625,57.115840911865234,2885670
2010-01-18,104.73332977294922,104.73332977294922,102.55833435058594,103.06666564941406,57.212989807128906,1332720
2010-01-19,103.08333587646484,104.9000015258789,100.50833129882812,100.93333435058594,56.02875900268555,2699136
2010-01-20,100.83333587646484,102.0,95.89166259765625,96.25,53.42901611328125,5997810
2010-01-21,97.44999694824219,97.80000305175781,94.38333129882812,95.54166412353516,53.03581237792969,2744100
2010-01-22,93.33333587646484,95.82499694824219,90.66666412353516,95.29166412353516,52.89702224731445,2797518
2010-01-25,95.83333587646484,95.83333587646484,92.70833587646484,94.94999694824219,52.70738983154297,1261008
2010-01-27,94.11666870117188,94.5,91.13333129882812,92.40833282470703,51.29648208618164,2774964
2010-01-28,94.16666412353516,94.46666717529297,88.875,90.36666870117188,50.16314697265625,5295318
2010-01-29,90.0,91.33333587646484,87.84166717529297,90.14166259765625,50.03823471069336,3921006
2010-02-01,91.30000305175781,98.33333587646484,90.80000305175781,97.34166717529297,54.034996032714844,5537280
2010-02-02,97.94999694824219,98.73332977294922,92.30000305175781,94.2750015258789,52.33266830444336,6432054
2010-02-03,95.01666259765625,97.44999694824219,93.67500305175781,96.67500305175781,53.66494369506836,3585012
2010-02-04,97.69166564941406,99.99166870117188,96.33333587646484,97.16666412353516,53.937862396240234,7386228
2010-02-05,96.66666412353516,97.16666412353516,93.5,94.69166564941406,52.5639762878418,3577776
2010-02-08,97.33333587646484,97.58333587646484,93.3499984741211,95.51666259765625,53.02192687988281,2528280
2010-02-09,94.55833435058594,95.78333282470703,92.93333435058594,93.42500305175781,51.86083221435547,2120298
2010-02-10,93.91666412353516,96.59166717529297,93.39166259765625,95.45833587646484,52.98955535888672,4267194
2010-02-11,96.66666412353516,97.46666717529297,93.54166412353516,94.375,52.38819122314453,4800150
2010-02-15,94.16666412353516,94.46666717529297,92.00833129882812,92.93333435058594,51.587913513183594,1965420
2010-02-16,93.33333587646484,95.65833282470703,92.66666412353516,94.98332977294922,52.72587203979492,1417446
